"pcp-dstat 4.3.2 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","undercloud-0.redhat.local",,,,"User:","root"
"Cmdline:","dstat -tcmndrylpg --nocolor --swap --tcp --output /var/log/extra/dstat.csv",,,,"Date:","03 Mar 2020 21:51:32 EST"
"system","total usage",,,,,,,,,"memory usage",,,,"net/total",,,"dsk/total",,,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"swap",,,"tcp sockets"
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","swap:used","swap:free","lis","act","syn","tim","clo"
03-03 22:23:26,9.870,1.999,87.835,0,0,6826232,6233536,2096,10749996,17163.088,17275.036,0,29.986,0,1.999,3197,2850,2.030,1.950,1.560,1,0,23.989,0,0,0,0,58,443,0,215,28
03-03 22:23:27,11.875,1.625,86.626,0,0,6885524,6174112,2096,10750128,18853.245,19017.247,0,112.001,0,9.000,2832,2674,2.030,1.950,1.560,1,0,11.000,0,0,0,0,58,439,0,216,30
03-03 22:23:28,14.506,2.626,82.783,0,0,6950456,6109164,2096,10750144,201421.173,201533.218,0,20.008,0,4.002,3956,5509,2.030,1.950,1.560,4,0,42.017,0,0,0,0,58,453,0,225,30
03-03 22:23:29,15.485,3.996,79.923,0,0,6967764,6092376,2096,10750176,285686.741,285850.583,0,207.801,0,27.973,4198,4366,2.020,1.950,1.560,3,0,0,0,0,0,0,58,465,0,210,26
03-03 22:23:30,17.008,1.376,81.665,0,0,6981692,6078376,2096,10750228,892468.955,892581.009,0,622.301,0,52.025,4771,5653,2.020,1.950,1.560,2,0,3.001,0,0,0,0,58,467,0,213,26
03-03 22:23:31,24.512,2.501,72.411,0,0,6929648,6130196,2096,10750180,819840.199,820004.282,0,729.368,0,33.017,5189,4922,2.020,1.950,1.560,2,0,10.005,0,0,0,0,58,463,0,214,26
03-03 22:23:32,20.865,3.748,75.090,0.125,0,6966476,6093164,2096,10750220,19815.726,19927.674,0,2894.645,0,83.961,4625,3492,2.020,1.950,1.560,2,0,27.987,0,0,0,0,58,463,0,219,26
03-03 22:23:33,21.624,7.000,70.996,0,0,7007788,6051344,2096,10750260,82655.702,82819.693,8.000,339.982,2.000,32.998,12891,17078,2.020,1.950,1.560,1,0,101.995,0,0,0,0,58,461,0,212,28
03-03 22:23:34,18.259,10.505,70.535,0,0,7027424,6031148,2096,10750428,89162.957,89321.035,8.004,457.225,2.001,52.026,14625,21550,1.940,1.940,1.560,2,0,140.069,0,0,0,0,58,461,0,214,28
03-03 22:23:35,15.703,3.116,80.385,0,0,7039716,6018528,2096,10750536,293909.387,294100.815,0,302.098,0,25.923,4702,3949,1.940,1.940,1.560,4,0,30.908,0,0,0,0,58,461,0,215,28
03-03 22:23:36,21.805,10.151,66.292,0,0,7074088,5983836,2096,10750748,420683.384,420777.622,0,328.830,0,35.089,28420,54400,1.940,1.940,1.560,2,0,162.410,0,0,0,0,58,461,0,221,28
03-03 22:23:37,14.626,2.875,82.504,0,0,7098044,5959852,2096,10750768,153498.828,153662.837,0,205.010,0,12.001,4219,3697,1.940,1.940,1.560,1,0,21.001,0,0,0,0,58,463,0,204,28
03-03 22:23:38,14.373,0.625,85.116,0,0,7101988,5955856,2096,10750820,250365.209,250477.197,0,212.976,0,15.998,4064,3872,1.940,1.940,1.560,1,0,4.000,0,0,0,0,58,483,0,211,26
03-03 22:23:39,13.251,1.500,85.134,0,0,7114008,5943772,2096,10750884,570448.608,570612.626,0,575.062,0,59.006,5572,6818,1.870,1.920,1.560,1,0,4.000,0,0,0,0,58,497,0,214,30
03-03 22:23:40,13.250,0.625,85.375,0.250,0,7148896,5908636,2096,10751092,308086.692,308198.692,60.000,553.999,3.000,31.000,3150,3130,1.870,1.920,1.560,1,0,5.000,0,0,0,0,58,501,0,216,30
03-03 22:23:41,13.755,0.375,85.907,0,0,7148648,5908816,2096,10751160,33089.276,33253.337,0,2414.896,0,45.017,2708,2743,1.870,1.920,1.560,1,1,1.000,0,0,0,0,58,501,0,200,30
03-03 22:23:42,14.619,0.625,84.717,0,0,7150304,5907096,2096,10751224,83994.662,84106.619,0,809.688,0,32.987,2972,2846,1.870,1.920,1.560,2,0,2.999,0,0,0,0,58,509,0,204,28
03-03 22:23:43,14.250,0.500,85,0,0,7150776,5906544,2096,10751304,61625,61789,0,189,0,13,2846,2641,1.870,1.920,1.560,1,0,0,0,0,0,0,58,509,0,205,28
03-03 22:23:44,13.375,0.375,86.000,0,0,7152692,5904280,2096,10751652,822855.886,822967.885,12.000,344.998,1.000,28.000,3361,3656,1.960,1.940,1.560,1,0,5.000,0,0,0,0,58,507,0,208,28
03-03 22:23:45,13.750,0.250,85.875,0,0,7152188,5904284,2096,10752152,276049.276,276213.276,36.000,1427.001,2.000,36.000,2890,2990,1.960,1.940,1.560,1,0,1.000,0,0,0,0,58,507,0,199,28
03-03 22:23:46,14.125,0.625,85.125,0,0,7153116,5903236,2096,10752272,42259.169,42371.169,0,1040.004,0,39.000,2987,2802,1.960,1.940,1.560,1,0,7.000,0,0,0,0,58,509,0,211,28
03-03 22:23:47,13.875,0.500,85.750,0,0,7153012,5903176,2096,10752436,423696.271,423860.272,0,1150.003,0,38.000,3157,3380,1.960,1.940,1.560,0,0,1.000,0,0,0,0,58,511,0,215,26
03-03 22:23:48,14.131,1.000,84.288,0,0,7197916,5857752,2096,10752836,134862.958,134975.009,20.009,1197.541,1.000,20.009,7938,12871,1.960,1.940,1.560,3,0,26.012,0,0,0,0,58,495,0,222,34
03-03 22:23:49,13.369,0.875,85.214,0,0,7153784,5901736,2096,10752900,351230.430,351394.360,35.985,250.894,1.000,32.986,3999,4557,1.880,1.920,1.560,1,0,14.994,0,0,0,0,58,491,0,223,36
03-03 22:23:50,13.750,0.500,86.000,0,0,7153556,5901720,2096,10753140,24473.098,24459.098,0,13.000,0,4.000,2847,2721,1.880,1.920,1.560,1,0,4.000,0,0,0,0,58,491,0,214,36
03-03 22:23:51,14.124,0,85.496,0.125,0,7154168,5900920,2096,10753328,34205.392,34369.385,0,1092.949,0,29.999,2687,2672,1.880,1.920,1.560,1,0,1.000,0,0,0,0,58,493,0,218,36
03-03 22:23:52,13.248,0.250,85.735,0,0,7154148,5900876,2096,10753392,19439.695,19551.676,0,109.981,0,8.998,2781,2550,1.880,1.920,1.560,1,0,3.999,0,0,0,0,58,493,0,222,36
03-03 22:23:53,15.125,0.500,84.625,0,0,7155356,5899320,2096,10753720,733168.200,733332.200,24.000,350.001,4.000,40.000,3581,3976,1.880,1.920,1.560,1,0,1.000,0,0,0,0,58,499,0,225,34
03-03 22:23:54,13.759,0.500,85.054,0,0,7156408,5897868,2096,10754120,225162.753,225274.824,20.013,4522.867,2.001,526.334,3791,3840,1.810,1.910,1.560,1,0,9.006,0,0,0,0,58,499,0,209,30
03-03 22:23:55,13.244,0.750,85.961,0,0,7155540,5898424,2096,10754432,307304.099,307527.997,43.980,4046.171,1.999,287.870,2978,3048,1.810,1.910,1.560,1,0,1.000,0,0,0,0,58,499,0,211,30
03-03 22:23:56,13.378,0.125,85.894,0.125,0,7156032,5897720,2096,10754644,17745.010,17857.036,0,1342.303,0,45.010,2778,2734,1.810,1.910,1.560,2,0,4.001,0,0,0,0,58,499,0,216,30
03-03 22:23:57,13.872,0.125,85.857,0,0,7155896,5897800,2096,10754700,19236.864,19400.829,0,110.976,0,8.998,2662,2570,1.810,1.910,1.560,1,0,1.000,0,0,0,0,58,497,0,216,32
03-03 22:23:58,13.250,0.375,85.999,0,0,7156096,5897532,2096,10754768,19574.667,19686.665,0,12.000,0,4.000,2820,2631,1.810,1.910,1.560,1,0,4.000,0,0,0,0,58,497,0,210,28
03-03 22:23:59,13.250,0.500,86.376,0,0,7155980,5897388,2096,10755028,659846.959,660010.960,8.000,224.001,1.000,9.000,2840,3066,1.740,1.890,1.550,1,0,1.000,0,0,0,0,58,495,0,212,28
03-03 22:24:00,14.250,0.375,85.377,0,0,7156524,5897012,2096,10755148,287359.747,287471.749,24.000,129.003,3.000,20.000,3277,3310,1.740,1.890,1.550,3,0,3.000,0,0,0,0,58,495,0,212,28
03-03 22:24:01,13.999,0.375,85.747,0,0,7156400,5896964,2096,10755320,265875.163,266039.157,8.000,296.989,2.000,16.999,2997,3063,1.740,1.890,1.550,1,0,1.000,0,0,0,0,58,495,0,213,28
03-03 22:24:02,13.750,0.625,85.499,0,0,7156744,5896456,2096,10755484,189420.295,189484.295,24.000,92.999,3.000,10.000,3244,3011,1.740,1.890,1.550,1,0,4.000,0,0,0,0,58,495,0,195,28
03-03 22:24:03,14.250,0.250,85.125,0,0,7160272,5892800,2096,10755608,299880.200,300044.200,0,274.001,0,28.000,3520,3510,1.740,1.890,1.550,1,0,1.000,0,0,0,0,58,497,0,197,32
03-03 22:24:04,17.376,2.750,79.879,0.250,0,7152932,5897552,2096,10755772,977950.920,978116.928,0,379.019,0,46.002,5118,5606,1.680,1.880,1.550,2,0,7.000,0,0,0,0,58,507,0,199,28
03-03 22:24:05,27.888,3.251,68.531,0.125,0,7139380,5909320,2096,10756376,1233002.084,1233112.134,0,488.220,0,61.028,6502,5820,1.680,1.880,1.550,2,0,10.005,0,0,0,0,58,529,0,207,28
03-03 22:24:06,21.372,3.749,73.614,0,0,7168264,5878792,2096,10757276,1731254.506,1731366.489,0,8012.822,0,296.956,9296,8163,1.680,1.880,1.550,2,0,63.991,0,0,0,0,58,541,0,320,25
03-03 22:24:07,24.138,5.128,70.037,0.500,0,7257076,5789152,2096,10757632,851204.329,851368.414,0,2011.050,0,240.125,14435,18715,1.680,1.880,1.550,7,0,43.022,0,0,0,0,58,539,0,462,25
03-03 22:24:08,25.615,2.999,70.348,0.125,0,7308040,5737268,2096,10758056,897407.601,897519.557,0,2040.212,0,219.915,10226,9449,1.680,1.880,1.550,2,0,2.999,0,0,0,0,58,543,0,609,23
03-03 22:24:09,25.749,3.625,70.373,0.125,0,7339108,5705048,2096,10758480,715955.533,716119.529,0,3340.923,0,248.994,10244,8766,1.630,1.860,1.550,2,0,3.000,0,0,0,0,58,548,0,748,23
03-03 22:24:10,24.251,3.375,71.752,0.625,0,7120156,5926112,2096,10755544,909472.918,909584.920,0,4280.098,0,401.009,11030,10776,1.630,1.860,1.550,4,0,8.000,0,0,0,0,58,541,0,862,23
03-03 22:24:11,24.749,4.625,69.747,0,0,7116116,5933016,2096,10752204,717627.989,717933.975,0,3795.825,0,368.983,14449,17118,1.630,1.860,1.550,2,0,10.000,0,0,0,0,58,541,0,1002,23
03-03 22:24:12,20.372,4.499,74.612,0.125,0,6959224,6093660,2096,10748304,444143.940,391854.777,0,2864.516,0,392.934,10735,10079,1.630,1.860,1.550,4,0,109.981,0,0,0,0,58,544,0,1135,23
03-03 22:24:13,17.503,3.501,78.389,0.375,0,6960436,6091728,2096,10748568,542800.619,489429.118,0,1669.297,0,215.038,10213,10082,1.630,1.860,1.550,1,0,96.017,0,0,0,0,58,543,0,1272,23
03-03 22:24:14,23.500,4.125,72.000,0,0,7004548,6046640,2096,10749164,641077.795,562852.186,0,4707.976,0,446.998,10992,10965,1.580,1.850,1.540,1,1,107.999,0,0,0,0,58,538,0,1402,27
03-03 22:24:15,25.239,2.624,71.220,0.250,0,7046648,6004212,2096,10749348,553352.825,553516.755,0,2411.975,0,242.897,9458,8603,1.580,1.850,1.540,2,0,1.000,0,0,0,0,58,528,0,1545,31
03-03 22:24:16,18.378,2.625,77.763,0.125,0,7056480,5989820,2096,10753544,5283884.409,1105239.575,0,6786.133,0,447.075,10587,10700,1.580,1.850,1.540,3,0,7.001,0,0,0,0,58,532,0,1697,31
03-03 22:24:17,16.246,2.125,81.481,0.375,0,7064712,5980592,2096,10754128,2166308.250,1540067.164,0,3039.292,0,278.935,8771,9826,1.580,1.850,1.540,2,0,19.995,0,0,0,0,58,540,0,1787,29
03-03 22:24:18,14.632,1.000,83.663,0,0,7074076,5970312,2096,10755028,2175560.758,1237643.316,60.028,642.295,6.003,48.022,5528,5684,1.580,1.850,1.540,1,0,5.002,0,0,0,0,58,554,0,1794,31
03-03 22:24:19,14.994,1.874,82.343,0,0,7082208,5957664,2096,10759444,6065643.202,2006110.599,155.939,1040.591,12.995,63.975,7587,6631,1.450,1.820,1.540,2,0,1.999,0,0,0,0,58,563,0,1844,31
03-03 22:24:20,24.122,3.625,71.616,0.875,0,7095128,5940632,2096,10763492,612790.465,612902.452,207.975,11073.671,37.995,1330.840,9392,9121,1.450,1.820,1.540,2,0,4.999,0,0,0,0,58,599,0,1907,31
03-03 22:24:21,25.875,3.625,69.625,0.250,0,7147360,5867892,2096,10783124,798657,798821,92,3171,17,434,12073,14708,1.450,1.820,1.540,6,0,34,0,0,0,0,58,591,0,1954,31
03-03 22:24:22,29.378,7.876,61.882,0.500,0,7093740,5913768,2096,10790832,815033.989,815278.018,76.009,5543.660,10.001,641.076,13095,13938,1.450,1.820,1.540,1,1,510.061,0,0,0,0,58,555,0,1983,31
03-03 22:24:23,18.268,3.754,77.577,0,0,7003004,6004396,2096,10790824,758884.814,706546.895,28.028,556.552,4.004,66.066,7946,6456,1.450,1.820,1.540,2,0,135.134,0,0,0,0,58,577,0,2022,29
03-03 22:24:24,17.106,2.997,79.412,0.250,0,7003468,6003816,2096,10790920,570137.437,516567.061,99.889,2672.026,8.990,265.704,6919,5456,1.420,1.810,1.530,4,0,121.864,0,0,0,0,58,571,0,2055,29
03-03 22:24:25,17.001,3.000,79.380,0,0,7003616,6003460,2096,10791088,707160.430,600432.026,92.006,6289.377,15.001,515.031,7574,5862,1.420,1.810,1.530,1,0,122.007,0,0,0,0,58,593,0,2094,29
03-03 22:24:26,19.878,3.375,76.511,0.125,0,7017688,5988988,2096,10791396,896080.724,743342.271,84.012,423.062,21.003,61.009,8686,6937,1.420,1.810,1.530,3,0,131.019,0,0,0,0,58,583,0,2144,31
03-03 22:24:27,23.746,4.124,71.489,0,0,7074264,5931988,2096,10791732,932744.223,932908.198,143.978,8116.766,17.997,83.987,7577,5828,1.420,1.810,1.530,2,0,46.993,0,0,0,0,58,573,0,2197,31
03-03 22:24:28,16.375,2.250,81.001,0,0,7053328,5952892,2096,10791656,1978187.804,1988705.898,340.003,504.005,6.000,39.000,9385,12814,1.420,1.810,1.530,7,0,39.000,0,0,0,0,58,545,0,2219,31
03-03 22:24:29,21.886,6.378,71.160,0.125,0,7021560,5984620,2096,10791516,473628.446,473792.527,132.065,797.395,14.007,39.019,7110,9465,1.460,1.810,1.540,1,1,73.036,0,0,0,0,58,548,0,2240,31
03-03 22:24:30,15.125,0.500,84.251,0.125,0,7021776,5984428,2096,10791524,304192.825,304304.826,84.001,143.001,6.000,13.000,3566,3197,1.460,1.810,1.540,1,0,3.000,0,0,0,0,58,545,0,2246,31
03-03 22:24:31,14.493,0.250,84.958,0,0,7020980,5985208,2096,10791540,215173.919,215337.838,55.972,57.971,2.999,11.994,3068,2900,1.460,1.810,1.540,1,0,1.000,0,0,0,0,58,547,0,2238,29
03-03 22:24:32,13.881,0.625,85.039,0,0,7031204,5974964,2096,10791560,1404602.117,1404714.169,432.199,246.113,10.005,14.006,3855,3241,1.460,1.810,1.540,4,0,4.002,0,0,0,0,58,548,0,2251,29
03-03 22:24:33,15.118,1.000,83.214,0.125,0,7028052,5978072,2096,10791604,1260639.840,1260803.768,347.848,72.968,30.986,11.995,6499,4907,1.460,1.810,1.540,1,0,1.000,0,0,0,0,58,546,0,2283,31
03-03 22:24:34,14.375,1.500,83.999,0,0,7028764,5977296,2096,10791668,1106242.725,1106354.724,319.996,319.996,30.000,17.000,6124,4931,1.430,1.790,1.530,2,0,6.000,0,0,0,0,58,541,0,2315,31
03-03 22:24:35,14.625,1.125,83.748,0.125,0,7025908,5980088,2096,10791732,1177437.629,1177601.626,347.993,28.999,30.999,4.000,6350,4991,1.430,1.790,1.530,1,0,0,0,0,0,0,58,544,0,2340,31
03-03 22:24:36,15.257,1.251,83.415,0,0,7029388,5974828,2096,10793512,3628152.629,3628264.682,256.122,28.013,26.012,2.001,5959,4628,1.430,1.790,1.530,1,0,4.002,0,0,0,0,58,551,0,2369,29
03-03 22:24:37,13.749,1.125,84.495,0.125,0,7097304,5905152,2096,10795224,5028750.419,5028914.410,0,2034.888,0,129.993,3389,3370,1.430,1.790,1.530,2,0,3.000,0,0,0,0,58,555,0,2370,29
03-03 22:24:38,14.619,0.750,84.466,0,0,7102660,5899768,2096,10795252,54191.215,54303.170,0,76.969,0,14.994,3252,3089,1.430,1.790,1.530,1,0,3.998,0,0,0,0,58,559,0,2374,27
03-03 22:24:39,13.625,0.125,86.000,0,0,7106592,5895836,2096,10795252,20516.021,20680.021,0,73.000,0,8.000,2578,2471,1.390,1.780,1.530,1,0,0,0,0,0,0,58,559,0,2361,27
03-03 22:24:40,13.506,1.000,85.162,0.125,0,7112936,5888616,2096,10796128,2870713.114,2870825.163,0,199.088,0,21.009,3272,3170,1.390,1.780,1.530,1,0,3.001,0,0,0,0,58,562,0,2372,27
03-03 22:24:41,14.250,0.625,84.376,0,0,7123252,5877468,2096,10796840,3056865.796,3057029.798,24.000,1150.016,2.000,76.001,3956,3968,1.390,1.780,1.530,2,0,1.000,0,0,0,0,58,573,0,2385,27
03-03 22:24:42,14.750,1.750,83.125,0.375,0,7128816,5869048,2096,10799612,2222421.110,2222533.110,167.999,7701.969,11.000,614.998,6322,5331,1.390,1.780,1.530,8,0,6.000,0,0,0,0,58,597,1,2427,28
03-03 22:24:43,16.617,1.499,81.336,0,0,7134876,5862824,2096,10799772,714333.406,714497.328,83.960,350.834,18.991,60.971,7736,6613,1.390,1.780,1.530,1,0,5.997,0,0,0,0,58,653,0,2472,23
03-03 22:24:44,15.007,1.751,82.538,0.125,0,7136384,5861168,2096,10799888,774479.260,774591.312,80.037,471.217,16.007,64.029,6940,5671,1.360,1.770,1.530,1,0,6.003,0,0,0,0,58,653,0,2537,23
03-03 22:24:45,14.875,1.250,83.873,0.125,0,7135944,5861480,2096,10799996,776959.238,777123.235,51.999,391.993,5.000,51.999,5667,5018,1.360,1.770,1.530,2,0,1.000,0,0,0,0,58,665,0,2573,23
03-03 22:24:46,14.993,1.624,82.964,0.125,0,7136768,5860532,2096,10800096,730615.721,730727.672,43.981,365.840,4.998,49.978,6159,5592,1.360,1.770,1.530,2,0,4.998,0,0,0,0,58,621,0,2619,25
03-03 22:24:47,14.882,1.126,83.415,0.125,0,7136728,5860536,2096,10800132,576994.495,577158.573,92.044,8656.103,9.004,572.271,5797,4708,1.360,1.770,1.530,1,0,1.000,0,0,0,0,58,627,0,2631,23
03-03 22:24:48,14.876,3.750,80.878,0.125,0,7339816,5657324,2096,10800224,651753.115,651865.119,100.004,245.009,15.001,39.001,8161,10706,1.360,1.770,1.530,14,0,53.002,0,0,0,0,58,648,0,2678,25
03-03 22:24:49,44.244,11.249,43.494,0,0,7220008,5768048,2096,10800400,571399.432,571563.411,79.990,1036.868,17.998,159.980,29237,46026,3.170,2.140,1.650,0,1,258.967,0,0,0,0,58,637,0,2728,25
03-03 22:24:50,14.501,2.000,82.756,0.125,0,7220332,5767556,2096,10800520,750769.557,750881.565,100.007,439.032,23.002,68.005,7637,6717,3.170,2.140,1.650,1,0,4.000,0,0,0,0,58,665,0,2794,25
03-03 22:24:51,26.836,6.615,65.904,0,0,7323900,5663368,2096,10800628,1232638.743,1232802.505,99.855,598.130,2.996,56.917,17980,31825,3.170,2.140,1.650,3,0,209.695,0,0,0,0,59,635,0,2796,25
03-03 22:24:52,15.523,1.252,82.620,0,0,7223800,5763684,2096,10800648,1513727.905,1513840.068,440.639,446.648,18.026,37.054,6421,6635,3.170,2.140,1.650,1,0,9.013,0,0,0,0,58,597,0,2825,21
03-03 22:24:53,16.124,1.000,82.243,0.250,0,7224736,5762720,2096,10800676,397510.827,397674.812,87.992,37334.603,6.999,334.970,4844,4178,3.170,2.140,1.650,1,0,2.000,0,0,0,0,58,601,0,2834,19
03-03 22:24:54,14.377,0.625,84.885,0,0,7225212,5762232,2096,10800688,181507.873,181619.886,52.006,214.025,2.000,14.002,3381,3071,3.080,2.130,1.650,2,0,6.001,0,0,0,0,58,601,0,2837,19
03-03 22:24:55,14.125,0.750,84.874,0.125,0,7232176,5755236,2096,10800704,1420471.477,1420635.476,439.997,6866.959,12.000,477.997,4283,3416,3.080,2.130,1.650,2,0,1.000,0,0,0,0,58,603,0,2839,12
03-03 22:24:56,14.000,1.125,84.623,0.125,0,7226988,5761104,2096,10800760,1122525.059,1122637.057,319.992,14.000,27.999,2.000,5660,4626,3.080,2.130,1.650,2,0,4.000,0,0,0,0,58,603,0,2870,12
03-03 22:24:57,25.748,9.624,62.996,0,0,7368716,5617808,2096,10800852,1016811.991,1016975.981,271.984,456.973,28.998,63.996,32041,57330,3.080,2.130,1.650,6,0,195.988,0,0,0,0,58,602,0,2902,15
03-03 22:24:58,31.003,6.126,61.380,0.125,0,7261100,5724704,2096,10800876,1083668.446,1083736.453,332.030,9619.856,25.002,310.028,20077,29167,3.080,2.130,1.650,2,0,145.013,0,0,0,0,58,599,0,2932,14
03-03 22:24:59,18.001,2.500,79.252,0,0,7231972,5753560,2096,10800916,860318.670,860482.675,248.008,141.004,29.001,23.001,8847,10937,2.990,2.130,1.650,2,0,40.001,0,0,0,0,58,597,0,2947,14
03-03 22:25:00,15.614,0.999,83.193,0.125,0,7252728,5732784,2096,10800936,7803630.121,7803742.044,99.932,136.906,5.996,12.991,3920,3295,2.990,2.130,1.650,1,0,3.997,0,0,0,0,58,597,0,2957,14
03-03 22:25:01,21.890,3.252,74.425,0,0,7254512,5730572,2096,10800948,54855.698,55019.808,0,297.199,0,49.033,12987,22473,2.990,2.130,1.650,1,0,82.055,0,0,0,0,58,597,0,2961,14
03-03 22:25:02,14.742,1.249,83.333,0,0,7275144,5707944,2096,10802976,5514510.600,5514622.543,0,2659.644,0,77.960,4476,5120,2.990,2.130,1.650,4,0,3.998,0,0,0,0,58,616,0,2971,14
03-03 22:25:03,15.262,1.751,82.691,0.125,0,7278840,5703716,2096,10803372,1240416.574,1240650.761,0,563.451,0,75.060,5891,6211,2.990,2.130,1.650,1,0,21.017,0,0,0,0,58,627,0,2986,16
03-03 22:25:04,12.615,2.873,83.934,0,0,7319184,5662912,2096,10803832,792531.485,639621.978,0,129.898,0,27.978,5021,4792,2.750,2.100,1.640,1,0,91.928,0,0,0,0,58,627,0,2993,16
03-03 22:25:05,8.500,1.250,90.129,0.125,0,7294348,5685920,2096,10805660,689269.396,689607.412,0,6504.306,0,74.003,3618,4408,2.750,2.100,1.640,1,0,23.001,0,0,0,0,58,623,0,2995,16
03-03 22:25:06,17.382,8.504,72.780,0,0,7279264,5700044,2096,10805404,20563.493,28914.942,0,4165.720,0,148.061,24195,41373,2.750,2.100,1.640,0,0,197.081,0,0,0,0,58,623,0,2998,16
03-03 22:25:07,2.249,0.375,97.214,0,0,7278544,5700852,2096,10805404,58089.333,58229.280,0,67.975,0,15.994,2384,3412,2.750,2.100,1.640,0,0,1.000,0,0,0,0,58,623,0,2734,16
03-03 22:25:08,2.250,0.875,96.744,0,0,7299528,5679868,2096,10805404,44222.391,44334.384,0,1819.893,0,16.999,2437,3141,2.750,2.100,1.640,1,0,4.000,0,0,0,0,58,627,0,2738,14
03-03 22:25:09,4.999,1.500,92.989,0,0,7277656,5701512,2096,10805424,9890.872,10054.854,0,573.935,0,36.996,7481,13214,2.610,2.080,1.640,0,0,35.996,0,0,0,0,58,627,0,2738,14
03-03 22:25:10,8.005,2.251,90.176,0,0,7307412,5671356,2096,10805824,188470.051,35401.108,0,186.106,0,13.007,4182,3814,2.610,2.080,1.640,2,0,87.049,0,0,0,0,58,627,0,2739,14
03-03 22:25:11,14.369,3.498,80.589,0,0,7371356,5606812,2096,10805852,34251.724,34589.573,0,206.908,0,33.985,14483,26586,2.610,2.080,1.640,0,0,95.957,0,0,0,0,58,627,1,2165,14
03-03 22:25:12,2.251,0.500,97.174,0,0,7328932,5649236,2096,10805852,78274.137,78386.193,0,129.065,0,15.008,2419,3267,2.610,2.080,1.640,0,0,13.007,0,0,0,0,58,623,0,2167,16
03-03 22:25:13,3.248,2.499,94.575,0.125,0,7315188,5663328,2096,10805472,46062.449,55057.654,0,3815.966,0,426.773,3930,3784,2.610,2.080,1.640,3,0,55.970,0,0,0,0,58,599,0,2168,28
03-03 22:25:14,19.498,9.249,69.867,0.125,0,7315096,5662000,2096,10805540,16579.027,16691.014,19.998,627.925,4.000,99.988,28797,46323,2.400,2.040,1.630,0,0,229.973,0,0,0,0,58,599,0,2173,28
03-03 22:25:15,2.000,0.625,97.394,0.125,0,7315260,5662012,2096,10805524,13671.611,13835.643,0,50.010,0,9.002,1890,2772,2.400,2.040,1.630,0,0,2.000,0,0,0,0,58,599,0,2173,28
03-03 22:25:16,1.501,0.375,97.294,0,0,7314616,5662656,2096,10805524,20197.149,20309.200,0,210.095,0,14.006,2029,2885,2.400,2.040,1.630,1,0,4.002,0,0,0,0,58,599,0,1615,27
03-03 22:25:17,2.124,0.250,97.693,0,0,7314212,5663124,2096,10805524,34924.639,35088.543,0,110.935,0,8.995,2086,2876,2.400,2.040,1.630,0,0,0.999,0,0,0,0,58,603,0,1615,25
03-03 22:25:18,1.125,0.500,97.510,0.125,0,7323796,5653528,2096,10805536,25737.625,25849.637,0,3500.357,0,284.029,2212,2786,2.400,2.040,1.630,1,0,5.001,0,0,0,0,58,599,0,1615,27
03-03 22:25:19,5.375,1.750,92.628,0,0,7359168,5617756,2096,10805564,19726.612,19890.617,0,85.003,0,14.000,7960,13901,2.290,2.030,1.630,0,0,46.001,0,0,0,0,58,599,0,1615,27
03-03 22:25:20,6.749,4.125,88.617,0,0,7363628,5612716,2096,10805584,29524.372,29636.362,0,339.970,0,49.996,14239,25016,2.290,2.030,1.630,0,0,101.991,0,0,0,0,58,599,0,1311,27
03-03 22:25:21,1.625,0.375,97.756,0,0,7363380,5612964,2096,10805584,34067.180,34231.191,0,28.002,0,4.000,1711,2610,2.290,2.030,1.630,0,0,0,0,0,0,0,58,595,0,1314,27
03-03 22:25:22,1.376,0.250,98.172,0,0,7363300,5613040,2096,10805588,19594.445,19706.499,0,111.054,0,11.005,2093,2849,2.290,2.030,1.630,0,0,4.002,0,0,0,0,58,595,0,1319,27
03-03 22:25:23,1.999,0.375,97.203,0,0,7363484,5612852,2096,10805592,61271.528,61435.450,0,303.854,0,34.983,2071,2902,2.290,2.030,1.630,0,0,1.000,0,0,0,0,58,599,0,1320,25
03-03 22:25:24,1.626,0.375,97.671,0,0,7363956,5612368,2096,10805604,14822.907,14934.960,0,121.056,0,11.005,2148,2943,2.110,1.990,1.620,0,0,6.003,0,0,0,0,58,599,0,1137,25
03-03 22:25:25,1.249,0.500,98.579,0,0,7363724,5612572,2096,10805616,13330.721,13494.644,0,3994.119,0,289.863,1768,2626,2.110,1.990,1.620,1,0,1.000,0,0,0,0,58,599,0,1137,25
03-03 22:25:26,1.750,0.125,97.751,0,0,7364040,5612256,2096,10805616,18819.113,18931.114,0,207.001,0,14.000,1905,2826,2.110,1.990,1.620,0,0,3.000,0,0,0,0,58,599,0,1139,25
03-03 22:25:27,1.250,0.250,98.124,0,0,7363816,5614012,2096,10805620,17436.843,17600.842,0,2005.982,0,46.000,1872,2957,2.110,1.990,1.620,0,0,1.000,0,0,0,0,58,595,0,1142,27
